Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",5.701620365611809,0.632558302247344,4.988095776514935,0.3205310994457205,74862,4,6
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",5.665250973978898,1.0037102381993779,4.9962693427345135,0.2999835735781034,62109,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",5.645404125663839,0.7449431187500885,4.972560479947305,0.29921341973608173,38947,4,6
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",5.564321959974245,1.0815247684940001,5.012244470892847,0.30629343525979397,66276,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",5.611074545608824,1.0463314205943863,4.988361000671255,0.31481088058918444,25454,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",5.453494645230026,1.3139323708101405,4.9940132858410635,0.3095723020075421,8618,6,4
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",5.603404523930685,0.9270646714882137,4.969000680842053,0.3161600817066958,80064,4,6
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",5.604881486782254,1.0344070004134067,4.985394079779808,0.3122359720356058,20173,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",5.5909314792069065,1.1053176164964689,5.015714139901663,0.29968710018464156,75415,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",5.44736336333516,1.501529431458623,5.024974265202865,0.30879881954151095,39253,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",5.499278781376226,1.2451130479574017,4.988929959799728,0.3308599923312866,67667,5,5
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",5.417993013240524,1.4325977115015336,4.979277359136403,0.32087510428127386,31038,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",5.50013718793969,1.339277699176352,5.008290378119286,0.325386050064226,22301,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",4.918635324848774,2.079627345109218,5.001631823154045,0.31281191899098876,84010,7,3
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",5.756557431232801,0.5947759632259347,5.007696734951585,0.31768447581210735,60802,3,7
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",5.661402805873928,0.9647541934074396,4.984910950780386,0.3180208904546364,11405,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",5.63851955365265,0.9805476975341493,5.003303950761656,0.2956456544839413,73872,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",5.489758943124586,1.2438732247921316,4.990230785565341,0.3244120512833243,35622,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",5.6023217125873375,0.9734618458001838,4.959867638294768,0.3143607081298027,16182,4,6
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",5.499372862227297,1.2514412762294511,5.026088872059957,0.3201604794987959,53477,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",5.593710395838392,1.1067399269961922,5.003371938970279,0.299895730728934,42407,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",5.396872769246573,1.5164981134737554,5.023953282757576,0.30960675120777165,44440,6,4
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",5.695493825968121,0.809444591019954,5.008495769767216,0.3227951040418058,12326,4,6
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",5.484535599827331,1.3304542970441338,5.006535922151698,0.31895529652142,19308,5,5
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",5.609440317787277,0.9279845865897848,4.968212460685027,0.30757193053900295,28529,5,5
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]",5.441114406794217,1.4172368032988505,5.014877981424383,0.3302047376267746,50100,6,4
"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",5.546370472225655,1.1240346919707296,4.969361905872543,0.34116874325781543,71731,5,5
"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1]",5.3784120343217765,1.4644193527334795,4.980642870975584,0.30773947918436206,14766,6,4
"[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",5.330885021228515,1.6159077556893384,4.999535483077035,0.3129492882267016,77466,6,4
"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",5.019211762211147,1.9795577331652734,4.99158033430061,0.3195621068842546,24736,7,3
"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",5.629918413501151,1.0128187017713963,4.997405256802661,0.30781384223310293,60760,4,6
"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",5.655768447636599,0.8986774922682466,5.017599864426795,0.2983324466759189,94072,5,5
"[1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",5.5321827131877646,1.1830914152920575,5.00149706214644,0.3096060622141845,68964,5,5
"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",5.470845391960549,1.3703147605662815,5.0074086961017406,0.3159089082115225,12547,6,4
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",5.616047225710684,0.9560497568494809,5.012895808808427,0.30874528142085017,96671,5,5
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",5.404646414680538,1.4005524475509972,4.988923068931487,0.3110589264608881,75006,6,4
"[1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",5.337289392401365,1.5250293640423087,4.999213038009897,0.30993966801433415,34849,6,4
"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",5.159676314996022,1.8181917514465369,5.009809866429929,0.2972345691220828,74889,7,3
"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",5.532110987529406,1.1677733156248242,5.0083303971563975,0.31629681090858147,75215,5,5
"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1]",5.273931398066415,1.5967923553246093,4.9992106474114575,0.3174636649979676,28005,6,4
"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]",5.416916458242271,1.4727649221323231,5.007128338868358,0.31807016241005587,73095,6,4
"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",5.049284046492377,1.9195075681547746,5.005497231107071,0.3078367080165855,76301,7,3
"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",5.4058314858829455,1.462314352418893,4.996862084284444,0.33437281549382175,15693,6,4
"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",5.052389966455123,1.9394122770656583,5.006144660663837,0.31176811175029856,29383,7,3
"[1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",5.050157789615288,1.8824331776968943,4.999400994439542,0.3194400349162699,13087,7,3
"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",4.3636627467568845,2.4495717459162996,5.018535394323999,0.31784215303724045,77343,8,2
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",5.694072003200844,0.7195541856539645,4.987089016058075,0.30173513717966377,18546,3,7
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",5.63321504103382,1.018146350123907,5.009725513131475,0.30980656544338997,30804,4,6
"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",5.663567901566149,0.875069135299762,5.002312217577808,0.3205182442996828,61470,4,6
"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",5.50597786945084,1.156700984861714,4.994067251521603,0.3098311231362511,81377,5,5
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",5.675133412689641,0.8852909997614548,5.002383112268203,0.3214246215591882,67942,4,6
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",5.562835179551531,1.1734855440423797,5.0185326154727985,0.3340997339499875,78236,5,5
"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",5.680986076582246,0.8919580167748109,5.001015046187995,0.30269989804936553,84234,5,5
"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",5.207261557350037,1.7055715064125474,4.981288100113046,0.3275677019041502,55749,6,4
"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",5.708447810700334,0.8105224217388267,4.988219215877468,0.3254217437066237,49497,4,6
"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",5.590925600782225,0.9443778812774628,4.999529392838063,0.3153009372850263,37834,5,5
"[1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",5.524525511567272,1.190527489601938,4.983723652333801,0.32229457061671923,82510,5,5
"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",5.3939387834750905,1.4878604074353587,5.008397755038466,0.325642159427044,37252,6,4
"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",5.624399205136406,1.1273353090441733,5.014986189841723,0.3067187473804105,11240,5,5
"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",5.318138300251003,1.549139863288562,4.99719111820675,0.30196223791247695,3052,6,4
"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0]",5.395909741998868,1.4705311966873165,5.002537089167048,0.31240036207618543,95887,6,4
"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",4.98902607941868,2.0510098174032882,5.017210533578727,0.32251083493900273,63326,7,3
"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5.724218917635198,0.7180078318515394,5.016226625884783,0.3042754432012363,76763,4,6
"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",5.606761397231797,1.0415427053315613,5.013010943702798,0.31749669479796727,36587,5,5
"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",5.516919293426176,1.1526808148946814,5.006965713491699,0.3151617677357254,15415,5,5
"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",5.383430134560785,1.5564134430911611,5.0251804869598145,0.32828082845972584,47407,6,4
"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",5.633897674318303,0.8810332728783183,4.980210831994457,0.31743434633647527,2496,5,5
"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",5.40215251011787,1.4721414078270816,5.005255937863236,0.31905902242265993,31007,6,4
"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",5.315035321949999,1.6424382769632155,4.9855345351645655,0.32098697083360384,95545,6,4
"[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",5.072032139407705,1.861537977089945,4.978840669504773,0.3099849682268539,79335,7,3
"[1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",5.55944070378786,1.0125258901980656,4.994538940317527,0.32606879202885686,16142,5,5
"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",5.361811678919556,1.481810487104067,4.9944622989297836,0.33261944887734907,90437,6,4
"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",5.344292575560401,1.5468472498854682,4.980542670131007,0.2936524176680317,37530,6,4
"[1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",4.899522071127682,2.012412759816464,4.959152069012718,0.328472487284218,66262,7,3
"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",5.265772087950399,1.6841061565371906,5.010933989234179,0.2984713146653137,93718,6,4
"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",5.056067060498352,1.9180762165980518,4.993610351539601,0.3167113476728589,39009,7,3
"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",4.960991032761809,2.0004161001609995,5.02338993361918,0.30547380107421573,85442,7,3
"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",4.279549389029159,2.5567796652157653,4.9769384994420705,0.3003657118927701,2951,8,2
"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",5.609501676326201,1.0367248717050752,5.0015134908587076,0.312104888458452,31939,4,6
