Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1]",5.131307678782446,1.8961365096983118,4.99833852918714,0.29202456062844295,62330,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",5.499349211577078,1.3730422521015764,5.014788586956376,0.31947586925661603,5437,6,4
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",5.073704938042044,1.9473556114590107,5.022114414151082,0.3008158604814531,61565,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",4.997844296625147,2.013099783664346,5.04454073810307,0.3122744466836517,57486,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",4.357826688155567,2.3752531798664442,4.964165549945732,0.3041664178558479,23398,8,2
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",5.604582871936514,0.9341101654619978,5.047921018209644,0.3026788055236992,30331,5,5
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",5.399541961536472,1.4526048042093915,4.970961741871533,0.29925382427653613,5330,6,4
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",5.437070781361624,1.353723857327477,4.97458754884961,0.33981058821952725,35644,6,4
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",4.950128290063911,2.157719343116859,5.027211511021371,0.3642441150831202,92616,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]",5.534891878823374,1.2222765629587584,5.029996588699544,0.27865991429686976,31386,6,4
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",5.155493045740582,1.5941420147953023,4.974088819919633,0.27529312961100993,78477,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",4.992693618121052,1.921275108662494,4.996415054620669,0.2883884480123749,78877,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",4.132483062001605,2.63937207009469,4.977020776468959,0.3393863007266175,8877,8,2
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",5.27427406660345,1.6226075586791266,4.988687545117312,0.3079012822751203,65760,6,4
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",5.026210080307291,1.9472781352696313,5.00082026196123,0.340100254583484,41132,7,3
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",4.87630346817126,2.133204866369407,4.937063819613285,0.2992742353163604,41395,7,3
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",4.2707030882039465,2.460646225371186,5.0181812233635545,0.324903581578329,12541,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",5.431101028399432,1.3740059505399411,4.9929489101208295,0.33293189672848517,5599,7,3
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",4.395858245986627,2.4731308814402193,4.983900662528124,0.35178220021427375,58797,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",4.113207162738291,2.6253229984412387,4.951719015356573,0.29021195201887556,76656,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",2.791507768483044,2.7203810337122585,4.9917053840445815,0.3084373421357686,32439,9,1
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",5.786293437810511,0.5085550699053757,4.970746777709593,0.3388623487598965,6267,3,7
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",5.777171394284072,0.4673873846815,4.950185769953237,0.32770375397930424,51271,4,6
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",5.726655992075267,0.47939495987358466,4.9565819258857715,0.31653514876758054,47117,4,6
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",5.6285935815458865,1.091910201434236,5.040363407099042,0.2937352479875478,79028,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",5.727152230933467,0.9560105158126742,5.071746611432789,0.3247371481856161,99741,4,6
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",5.71735988329024,0.9902751844267481,5.0450717095377,0.35310574564536745,12608,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",5.786787346309626,0.8471478599243208,5.083729322068715,0.3544571298591746,39922,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",5.820284132118528,0.8200990293055052,5.032730528422631,0.31158965228340196,23948,6,4
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",5.72159459739951,0.8016064804664714,5.0000233875395415,0.34052277707293643,87480,4,6
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",5.650542472857122,1.1043869074922705,5.023787585837405,0.3109364608965635,94010,5,5
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",5.59076086072189,1.1272547067852596,4.99506443732018,0.30709420635754825,96175,5,5
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",5.483017814047739,1.2191466980429675,5.009016282210046,0.33084926384405383,77438,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]",5.419910806141452,1.3091620217096935,5.006759656330045,0.3240841404399257,47770,5,5
"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",5.661681386070967,1.1370436770054329,5.023779309402475,0.2968951583703277,19624,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",5.498513384957122,1.1098893464021844,4.993750226172691,0.3436623785236198,32013,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",4.820322310492849,2.0891677692546686,5.020099961311594,0.302679542405009,57225,7,3
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",5.640705527309938,0.9365799786997228,4.939316238609551,0.3110382131056935,6577,4,6
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",5.5742455173879435,1.2693960333514371,4.98728016201328,0.31068201443591453,6843,5,5
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",5.608023027713777,0.9431690277248264,5.011617176181397,0.3170577308359731,28580,5,5
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",5.480877662813448,1.3959587680034091,4.974381194396924,0.24762306078100155,3869,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",5.477580795782155,1.3479718429354697,5.006041351738894,0.3212102727659143,57524,5,5
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",5.311808889547972,1.6325483151949463,5.037210404667123,0.3136563619205563,41719,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",5.048630013699854,1.928434120978412,5.019271094065613,0.3502534056863594,46432,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",5.085519192960985,1.950799411995283,4.968687094184017,0.28412629793291316,20582,7,3
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",5.472998830183472,1.231892149353501,4.982481548894968,0.36407239774153727,7224,5,5
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",5.15184732436558,1.6875114942852938,5.001864558551669,0.29532174294153696,11565,6,4
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",5.311378018003969,1.7703722594124212,5.042472057302794,0.3002320521177389,50836,6,4
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",5.367516881434214,1.4578512876411442,4.996366148049399,0.32208163953705965,83561,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",5.524779578856091,1.1236387153314553,4.960022034269183,0.3265936537815147,32445,6,4
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",4.985743796431487,1.9937456865599297,5.064196072714107,0.27509641634948045,85341,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",4.78216157356814,2.164020877859071,4.935920591684086,0.2964898705814725,32844,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",4.266465068918339,2.5276314876625943,4.989601791962914,0.3051096123445761,23031,8,2
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",5.716714804150683,0.7374874120530645,4.955754350483969,0.30810761743824616,72585,4,6
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",5.659714470272364,1.1034562370670815,5.0061625548233435,0.30976022185636126,25664,5,5
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",5.729420375306489,0.7465554737332994,4.982164907886554,0.29506860151843545,87960,5,5
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",5.395056867784356,1.4824935370485404,5.000402694269919,0.33959065837910024,60810,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",5.67091018239067,0.9641769230471412,4.986105466674651,0.3068037517543307,19436,5,5
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",5.55875077259963,1.103931741396209,4.988264664196503,0.3163318073023583,60166,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",5.418837454163659,1.5773553817927075,5.024411253364554,0.2878188144681181,58955,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",5.082395958079902,1.8981282933792365,4.992623210246148,0.3226292965257646,93082,7,3
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",5.620423341490882,0.9508008756512029,4.952440508075202,0.33441260501937004,38714,5,5
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",5.63982674668426,1.2754262740559925,5.0013063969060365,0.3224821360570794,1668,6,4
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",5.423722151007649,1.4890843551620734,4.968612536330205,0.32550552350505413,47728,6,4
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",5.136120638819656,1.6870063025713347,4.939953353206604,0.2841064529232273,18320,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",5.463951666542037,1.2176965754150835,4.941588827296931,0.34864855713481097,89987,6,4
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",5.0821676593235585,2.1365126391039957,5.053408870900389,0.3322301945195711,81450,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",4.93809550041833,2.056318490845323,5.001409152981695,0.3069599476388525,28887,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",4.179754857850482,2.583967230279302,5.031412034982116,0.3069020586443257,17483,8,2
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",5.732966172191368,0.9627653117475544,5.0160813173121435,0.32369429038294123,82203,5,5
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",5.386751563439799,1.4378594283397423,5.002052474718004,0.2622568045032805,6305,6,4
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",5.351148129914012,1.5532729906835157,5.018376803198343,0.3194511424150827,39228,6,4
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",5.075031027709338,1.8732005998824948,4.922301053985708,0.28380543978429346,94928,7,3
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",5.122721071266109,1.8724058725177448,4.991315483426535,0.28004401051219047,59832,6,4
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",5.187074253130221,1.6175460985377572,4.9608191610625605,0.3039280301569608,30836,7,3
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",5.023114280832866,2.012181334777793,5.0043787960124755,0.30453061087684963,20761,7,3
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",4.628421175632676,2.302779159947348,5.0312536365228615,0.32557414787417704,69724,8,2
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",5.371887346957021,1.5527105518617337,5.003651095173137,0.36719503364514033,16442,6,4
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",4.71176014391258,2.2751497614542244,5.008185226588563,0.33094439061675157,13908,7,3
"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",4.761836371060073,2.2974961518965062,5.012041155675065,0.3228411013853751,55077,7,3
"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",4.092552375660586,2.598272637585381,4.9969135858265625,0.33964461162923215,57557,8,2
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",4.8360584494258605,2.2475443397992785,4.979837289022552,0.3274816974567045,55605,7,3
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",4.521084433253747,2.4678821793155143,4.948400455993993,0.29065788439339474,53616,8,2
