Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",5.744473981852565,0.5212728675437357,5.223201114308829,5.0016927569156895,0.3224411966878465,68649,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",5.733910035475947,0.6825619175994637,5.051348117876484,5.022275556851361,0.2977957051103625,37899,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",5.733720003740188,0.7081753468272989,5.0255446569128885,5.001109128760357,0.3263852157987291,11436,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",5.7116699353487235,0.7589916301928344,4.952678305155889,4.994893768981715,0.3205940308501706,8061,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",5.710771601863962,0.7635037293337827,4.947267872530179,5.01533976701583,0.3154659164872884,96719,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",5.698695069627226,0.9092844308824805,4.789410638744745,5.010879659103693,0.33305257940174793,84096,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",5.710795951910112,0.8610056238657691,4.849790328044342,5.015657810910016,0.3206986643927115,90417,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",5.578500537240282,1.176285805675301,4.402214731564981,5.009621148152236,0.327959485389816,50910,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",5.679450459353746,0.7834287442763567,4.8960217150773895,4.994328495118686,0.31705663202349527,63953,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",5.666051039437699,0.9784028360783139,4.687648203359385,5.011720985582985,0.312954299902711,94403,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",5.672689726528465,0.9315949111783077,4.7410948153501575,5.00282164178542,0.31996402254304,33685,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",5.550754297207004,1.225510091173787,4.325244206033217,4.995411989417517,0.309588992699029,59255,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",5.64947077606373,0.9343075337649477,4.715163242298782,5.010679722549102,0.3082066450101076,34390,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",5.6432396863336285,1.0205607931121334,4.6226788932214955,5.00527870287918,0.3315217380953653,61185,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",5.5722213481755425,1.1776059427335985,4.394615405441944,4.9882551447381305,0.2989999529134804,74632,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",5.374085500281029,1.551514839014019,3.82257066126701,4.997040489351568,0.32501157183788065,13544,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",5.733210268175812,0.7062038497700984,5.027006418405714,5.018034847277718,0.3091396484325606,89806,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",5.697081111324599,0.839380833676294,4.857700277648306,5.018318576391189,0.3276718601844086,44604,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",5.7013797644471,0.89689489259763,4.8044848718494695,5.00262138414749,0.31932944724599555,33821,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",5.581324994227911,1.2145754308558305,4.36674956337208,4.992231116041344,0.30864114519829955,63008,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",5.702462100051163,0.8522411978021668,4.850220902248996,5.008010565837364,0.3052574944397122,41714,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",5.693288317724887,0.9848707373641415,4.708417580360746,5.0047638548742,0.3071195970363331,98817,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",5.59725737321811,1.1353953019383471,4.4618620712797625,4.973283052488304,0.3142023807525239,83014,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",5.460685750332537,1.47983678825936,3.9808489620731775,5.022455643812778,0.32997442304940316,65921,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",5.649135701972978,0.9370991263317954,4.712036575641182,4.991490020765005,0.31855170260709637,48759,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",5.649196130098831,1.1142878972334016,4.53490823286543,5.0210176517348994,0.3386971105326352,1467,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",5.556952793322715,1.2255887548555011,4.331364038467214,4.999610667050063,0.3114785215969432,89930,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",5.410543246491005,1.4079738802233681,4.002569366267637,4.980485614855253,0.3097798668560274,79232,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",5.605106389889253,1.1202070875212309,4.484899302368022,5.008468912997931,0.31162602582130383,86104,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",5.416893345083132,1.4197191898579715,3.99717415522516,5.001979919526654,0.3309000337538448,28793,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",5.371020622914132,1.5061534425463248,3.8648671803678076,4.996227939706033,0.31551867082458884,32255,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",4.9025464362143465,2.1484061769206817,2.754140259293665,5.008415715869432,0.3084082049299168,48221,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",5.70824851801219,0.6966506070020215,5.011597911010169,4.990401028342735,0.3105451876654269,84315,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",5.708533682051923,0.8291482032400176,4.879385478811905,5.007885837490686,0.3236455420499684,21376,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",5.664773520713276,0.9451574448826866,4.71961607583059,5.015421345590776,0.3235260611460857,27810,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",5.644388061995583,0.9928252957575558,4.651562766238027,5.01184953459314,0.3222595052579476,79766,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",5.702199443902851,0.7989546779347998,4.903244765968051,5.011305893104299,0.3097285316208825,41472,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",5.5932882405050295,1.0209502552438243,4.572337985261205,4.988187061405041,0.32647349461096653,39398,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",5.554022873103361,1.1632719952467496,4.390750877856611,4.992580534154616,0.32152096086471826,92052,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",5.515076398622781,1.3967713204816978,4.118305078141082,5.014292174780687,0.32250269226386474,8897,6,4
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",5.615509203262183,1.1190999761776272,4.496409227084556,5.00692748080393,0.3373242372319142,25903,4,6
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",5.553095225384031,1.1984771709799862,4.354618054404045,5.012188604689884,0.3142383069715054,76218,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",5.591048663048575,1.1412107154574835,4.449837947591091,4.99466761174487,0.29132206930861754,59858,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",5.257070719563591,1.697445790784673,3.5596249287789177,5.011555063490039,0.31887718946804877,9830,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",5.586231267156624,1.1462493043518873,4.439981962804737,5.007586717407648,0.3307098631238774,1736,5,5
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",5.456148383578125,1.4026504013967336,4.053497982181391,4.977265073849183,0.3220441225991242,59209,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",5.537749537698067,1.2923726293390847,4.245376908358983,5.012046861346462,0.3402148151333938,75412,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",4.964831239679224,2.044237383696423,2.9205938559828013,5.016980260132818,0.3253538494792484,72436,7,3
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",5.64334818405165,1.0750419936572828,4.568306190394367,5.017574119949713,0.31196382442049886,86485,4,6
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",5.516156885992881,1.228323653600154,4.287833232392727,4.974740906619967,0.3048807197886505,76330,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",5.477995343913828,1.3553005555043147,4.122694788409513,4.993580800020452,0.32005739382635284,4052,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",5.366736117812123,1.5716362717578538,3.7950998460542693,5.026995324496267,0.291727245416964,28503,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",5.540855918923058,1.230402492881135,4.310453426041923,5.033044872586486,0.31145553062131437,46448,5,5
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",5.461954889219592,1.341363788630919,4.120591100588673,4.991010750433522,0.3068002358025866,87292,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",5.26209072603215,1.66285905534238,3.5992316706897696,4.983008495934246,0.31894374385059115,59496,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",5.060663058690486,1.933378132738465,3.1272849259520212,5.013932931077214,0.3051847987884662,31806,7,3
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",5.550739169903701,1.183779975840646,4.366959194063055,4.989903948744894,0.31153708199075997,74927,5,5
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",5.391039268181695,1.5346059202923876,3.856433347889307,5.002264049309921,0.3092933480995098,16654,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",5.303240792678663,1.6216675068226405,3.6815732858560226,4.990913756615624,0.31891417347765066,10898,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",5.0554396312325105,1.8903643864334192,3.165075244799091,4.990833986461762,0.3151938482479963,95034,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",5.334834332893593,1.6186405016218475,3.716193831271746,4.978817112439904,0.3215464432600317,98498,6,4
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",4.901631188297408,2.120840051994098,2.7807911363033098,4.9911970038438005,0.32970607078447495,66346,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",4.95370033978241,2.022230330244337,2.9314700095380726,4.992974708505196,0.3315873000672563,32828,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",4.500030551971261,2.396231465306186,2.1037990866650755,5.003538035004356,0.31011760451737624,25214,8,2
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",5.7214098442695365,0.6771860174818911,5.044223826787645,4.993633087254568,0.322240526234059,76465,3,7
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",5.642970705010577,0.9868001327549688,4.656170572255609,4.994143182914302,0.3205897072896922,57679,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",5.6862712484153315,0.7885949523573893,4.897676296057942,5.003991660103224,0.3140829186029994,58232,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",5.571089974772696,1.1297333970130778,4.441356577759619,4.989482336244766,0.31440164961031164,32236,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",5.626765077362093,0.8652562725685875,4.761508804793506,4.983424098790727,0.3101001789155485,22206,4,6
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",5.557155188032535,1.2354462383674993,4.321708949665036,5.0099334727699185,0.3046051441210276,81096,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",5.620902539620939,1.1020265102591997,4.518876029361739,5.002515598878242,0.31053021979389406,98660,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",5.443915270069137,1.4859510991112908,3.9579641709578466,5.016221580837218,0.3066470822359002,29484,6,4
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",5.709136787086722,0.9991969256238542,4.709939861462868,5.037804127132684,0.32144672610309105,25549,4,6
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",5.559865289505907,1.1609646090424692,4.398900680463438,4.985697380505552,0.32452354611537376,5965,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",5.60105494519247,1.0387084520772811,4.5623464931151885,4.997357902118025,0.3206786677320469,86365,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",5.418644126150207,1.4309633895112248,3.9876807366389824,4.995346985172923,0.31069935260103093,28950,6,4
