Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",9.118911244816076,3.417010346101104,6.373109925156515,1.252997775506103,28579,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",8.856276883475195,3.5930204761256777,6.395273836499565,1.2902764331372658,16873,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",8.236702218534882,4.394782443706981,6.461591219188966,1.3013587839208336,53644,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",9.05940410939821,3.5780155328063796,6.495500159477981,1.1875128432500806,6330,6,4
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",8.164263677383897,4.272126772847147,6.425260712623283,1.2421039167914212,9675,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",8.350336689859345,4.1150741480151085,6.340647281261846,1.2448488855842368,9056,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",6.659550709771399,5.151749384694763,6.419255995850829,1.1599269382695867,64853,8,2
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",9.68419977848506,2.5458460017570577,6.477142099548897,1.3144656696134605,60715,3,7
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",9.615208540551262,2.592045235106669,6.390278816615526,1.2209743272105853,82308,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",9.473593179736916,2.5909235227280663,6.418147820602322,1.282172133763514,5992,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",9.367069275642956,3.136878613118581,6.474544068184576,1.2655748285002988,93136,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",9.644792587780707,2.5531611669573717,6.4012264642666645,1.2517522840897077,78313,4,6
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",9.362961832734777,3.131617535052589,6.487759179788194,1.2527592382742545,36211,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",9.196425777068855,3.028265075713734,6.461190104776279,1.2774881985387527,94942,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",8.997747886392645,3.479945055709307,6.4573598539836645,1.2295860366442701,30239,6,4
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",9.456516220935857,2.558194497897919,6.344793662257295,1.2594421708761463,70960,4,6
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",9.25888508077826,2.9139639816829215,6.466629062653987,1.2357994071297957,25656,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",9.248968304258677,3.2854546844659973,6.406555295914002,1.2996821841607245,80438,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",8.996755806254864,3.401583648872637,6.390026342277037,1.283650211498956,97608,6,4
"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",9.190206857912248,2.8841969074803147,6.356897675558029,1.2683999026566743,95458,5,5
"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",8.985540917135058,3.8406705299287585,6.462951523110568,1.277463663861252,60006,6,4
"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",8.99623444091135,3.4185574736818816,6.350015065347081,1.1864228631719311,13903,6,4
"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",8.06965943800033,4.321471123526884,6.451068263421268,1.265921808007613,21578,7,3
"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",9.531231091112428,2.6065605775258183,6.417341319313062,1.2579649936002584,25937,4,6
"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",9.268824062779217,3.2040779909757386,6.50604585772395,1.2959464214738878,17832,5,5
"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",9.324606303845274,3.3677061856387485,6.485378393629033,1.2053007171427803,28615,5,5
"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",8.931082189179477,3.4408427772055106,6.459938177082863,1.2460747499020042,87844,6,4
"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",9.146085117473815,2.9072861576779774,6.347930146172366,1.2375021941339073,54670,5,5
"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",9.04984640441532,3.540367849277773,6.439959579901932,1.1105987235551062,74617,6,4
"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",8.971299491842702,3.2623626438221764,6.320498869778693,1.188836934355643,98649,6,4
"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",8.43288716196809,4.322677915987386,6.489246828867589,1.1837495350668286,16598,7,3
"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",9.163430176307891,2.785521181763852,6.436933355229795,1.2669172059253564,45860,5,5
"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",9.175976893628262,3.3802213397099656,6.397087811411278,1.2284792875001216,93397,6,4
"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",9.162366671673828,3.37047137487231,6.46987815050502,1.22599907150415,30716,6,4
"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",8.234441027598432,4.446153097008238,6.485277207030951,1.213440309348474,86657,7,3
"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",9.06870711706336,3.4440004562156075,6.40700235409246,1.25891397168093,33286,6,4
"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",8.333122355051964,4.242337175092411,6.461954340041778,1.231438910221456,63470,7,3
"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",7.866151357497143,4.524059603104685,6.394708472671621,1.330632492102165,65983,7,3
"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",7.0103330440735885,5.1080352164269405,6.5397762436242335,1.2784038245904092,21235,8,2
"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",9.609591171963233,2.591541868402605,6.492721878806344,1.1835465183530822,89205,4,6
"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",9.444947300230664,2.787838603577441,6.333212109403575,1.2691909930261043,55643,5,5
"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",9.3103243017641,2.782729654826895,6.349086239255452,1.2174897438838956,16037,5,5
"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",8.942927409381669,3.380867875704243,6.378468643661027,1.2159290150809352,58410,6,4
"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",9.576588297894547,3.145225088613562,6.521913960662967,1.301336804052281,87686,5,5
"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",9.187025677457948,3.5845856953073447,6.390489584408323,1.237851160364429,58935,6,4
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",8.533699929415631,3.848774800750658,6.315265580056722,1.2550809699363634,55212,6,4
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1]",8.300160221843182,4.247740313383669,6.400865294952873,1.2154950365209003,36628,7,3
"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",9.458601369878098,3.0044910431265466,6.437649930644716,1.2940578823485511,20219,5,5
"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",8.94750200721696,3.56968544896266,6.367166546245268,1.229924574811562,6031,6,4
"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",9.11663701231349,3.379996340025799,6.48825254989249,1.2295643786576234,52443,6,4
"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1]",7.9756140151641395,4.491090001716913,6.369926243624711,1.2299402715419259,69650,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",8.898214976864528,3.513496578298651,6.434840721574497,1.2547989721487336,70855,6,4
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",8.627814868850097,4.154206234518157,6.466228712872733,1.2892542285612723,17533,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",8.290616674821791,4.240226171977941,6.383422046927773,1.2494364504821382,82019,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",6.977724451745101,4.891362886151301,6.454129602516184,1.2330269909493543,61963,8,2
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",9.53968176503115,2.891676875559484,6.419015302335192,1.250240941995892,53639,5,5
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",9.116739475816015,3.569782485467877,6.53223237435003,1.2553379606741297,5833,6,4
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",8.984703090091402,3.493300243591218,6.520147009242441,1.3094557423284359,63325,6,4
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",8.074590972910832,4.144990939669005,6.3818532291076915,1.2596267447093052,69400,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]",8.82105900381145,3.665269478237405,6.429223475471337,1.2342466133290035,31550,6,4
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",8.257301642102162,4.1074325409222165,6.3565118418924555,1.2625829061446343,40917,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",8.455933571481411,4.287193995311314,6.573042139814757,1.275801115652659,56633,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",6.892888174225286,4.9559959117223995,6.458723537825766,1.2244903651691226,31578,8,2
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",9.005613397616678,3.468517000232811,6.411252567879658,1.340881125049568,58965,6,4
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",7.9917341957429855,4.517031478980449,6.5911583552501565,1.2661485875006229,64168,7,3
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",8.475820356392315,4.372660356325511,6.445674293802072,1.260422257152651,68158,7,3
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",6.969053308299432,4.933387108226232,6.453709392232785,1.2721418334111259,35772,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",8.34193778447059,4.251876392141335,6.412056335942398,1.3246126659931916,98402,7,3
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",6.99604228865343,4.96909386366615,6.389618435313972,1.2449248977161114,93340,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",6.607374507002204,5.070088809623468,6.336111418583706,1.274259622388565,95745,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",4.158055429875508,5.048072011982117,6.493919265693856,1.1973719367162132,29798,9,1
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",9.74717779030869,2.4963464261458266,6.381514379671126,1.1834746345357003,85683,3,7
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",9.602229849426301,2.895917372783966,6.385940643470197,1.1916969251182468,38798,4,6
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",9.717099002434159,2.357455030561158,6.428680570509188,1.2078953921171776,76368,4,6
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",9.34927158346552,3.1907817967001364,6.415676256471563,1.2452870554160425,87204,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",9.599679732744514,2.6946094360554187,6.412321611970302,1.2484488270885674,11363,4,6
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",9.472218816643643,2.9607418633056,6.512790995894313,1.232022709433259,9569,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",9.536723309353373,3.1118815228636794,6.5143862570701945,1.2657356166971234,48385,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",9.135460742122886,3.8365927756244895,6.493086201811724,1.2859501783855958,49110,6,4
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",9.648521654240527,2.6152055389730684,6.434158832047712,1.2131614364547216,82290,4,6
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",9.449367559590137,3.047376636374782,6.489515755935009,1.2332597674902068,56617,5,5
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",9.533600705175179,2.972404676697599,6.516340436860425,1.2956859513092225,15058,5,5
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",9.024177791558682,3.5403543007667975,6.4488347881355965,1.3151869310597277,18870,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]",9.186507389966378,3.296980202510241,6.43609415398522,1.3329180911747955,62306,5,5
"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",8.861615912596474,3.7349688477482696,6.421078352271407,1.233692834895651,97894,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",8.834974394397968,3.7521407286190636,6.516238275642619,1.2964983457445254,53646,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",8.326147596705807,4.185302707021122,6.487093125437464,1.3080238222452112,86007,7,3
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",9.481086085192196,2.900418558893568,6.4023710942444465,1.3330628655240588,27800,4,6
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",9.649360416083134,3.0452560205634605,6.549348706446717,1.2672053709130404,87722,5,5
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",9.42956475077709,3.0776584272280916,6.531882235248271,1.2333310707079335,75332,5,5
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",8.958311601091237,3.53847287828678,6.43160438392574,1.18045384590796,16902,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",9.297194178387553,3.098435029332942,6.397444857187159,1.2339245293912577,7036,5,5
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",9.12487044198847,3.4393160188565273,6.4183793513471885,1.2676403266849166,92680,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",8.695567356955488,3.6950835165706497,6.335514000770702,1.2875099266263332,96782,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",8.783921824357135,4.057150225538791,6.503421329518645,1.2245336412594618,32801,7,3
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",9.387244485553127,2.9993365228330147,6.320968965605014,1.2687434574669536,80277,5,5
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",8.76400963630209,3.6543940302260394,6.535574500515027,1.270047987404856,71008,6,4
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",8.744159540496687,3.732849756747294,6.353481530490827,1.2858068244023342,94059,6,4
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",8.550796849845987,4.314415071412279,6.47920085723289,1.1998298216751035,26166,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",8.982958272438164,3.619229082859306,6.398194372862405,1.2370784004220383,95842,6,4
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",8.516960432597873,4.217448962092834,6.423397280398333,1.2863740203233465,47398,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",8.763288382897807,4.053441640310078,6.556191647489722,1.3239773139627793,66196,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",7.005224805453063,5.145839168294036,6.4175229524290645,1.289485760576928,58848,8,2
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",9.65408889950217,2.522197472352926,6.420620450689515,1.1901797836204788,7068,4,6
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",9.576604107817962,2.9112257752677912,6.40622306822024,1.2270757550826847,65851,5,5
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",9.806883797438694,2.922372768038353,6.469038578061919,1.2357217412588142,35820,5,5
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",8.896691456645785,3.501084172433011,6.3950198474659645,1.2671877313649296,98149,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",9.443126670282991,3.2790307558094316,6.483860930275037,1.3279394745804176,5050,5,5
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",8.938741640546024,3.619654141195117,6.4329960408921725,1.25009690934567,44080,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",9.143303125764715,3.3933127016347937,6.423172551752935,1.1381632320749135,42873,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",8.089358061659299,4.478920003246334,6.488258638157274,1.281432525407354,95625,7,3
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",9.41953122053653,3.1671165994464916,6.485510059352015,1.3697933852308701,56244,5,5
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",8.956744334144881,3.5279829004209513,6.363602127384653,1.2256184304714373,2105,6,4
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",9.008427452219664,3.442289211090875,6.396648306734205,1.270965467763062,70737,6,4
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",8.660679357344172,4.065763609206912,6.421598609624775,1.1950522942647819,43690,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",9.316237065112345,3.4603232446586887,6.376104964182117,1.2356735950756113,12524,6,4
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",8.573527794418535,4.251653797029514,6.454914921245706,1.248403679133305,5030,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",8.413068399891344,4.51733768999391,6.4745248904879995,1.2001489380716395,88202,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",6.712833538852493,5.022863314317762,6.429590558809553,1.2211260591541844,24036,8,2
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",9.359903166309158,2.9098614679883186,6.431392112415823,1.1598720946356806,25280,5,5
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",9.15720588163019,3.4466697780433186,6.385690102160661,1.260685652125262,27297,6,4
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",9.068730184365966,3.6149653810265154,6.490001843650952,1.2517889321068183,45804,6,4
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",8.159696495958965,4.313148118647142,6.451316341428735,1.3351663055792462,17159,7,3
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",9.178367329696762,3.5781427027920523,6.4633338768342705,1.2977252565888506,31995,6,4
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",8.30532615104334,4.392392294663928,6.415455133003419,1.2171085391152365,75031,7,3
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",7.904156857476955,4.249898493687128,6.386973257438435,1.253822152540828,89087,7,3
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",6.812103916723048,4.99328665400778,6.475187231799055,1.2167872919929141,64481,8,2
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",9.016768913493127,3.4101028179959694,6.36082002847592,1.2190729043560207,85633,6,4
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",7.594464911567384,4.362427567901862,6.392604883381056,1.250949919361533,14723,7,3
"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",8.123575404864846,4.2967882547651755,6.357797658050768,1.175699703534377,59623,7,3
"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",6.718396960371631,5.144994564083637,6.367451148219412,1.2162705074106988,320,8,2
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",8.314857532124389,4.209426324908686,6.365022326212476,1.2353158054410887,97421,7,3
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",6.906342532695885,5.113977353762788,6.41395140460587,1.288663022605431,695,8,2
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",7.310464984700779,4.800109788779387,6.455488591653224,1.2888078726811472,74196,8,2
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",4.3580535208503886,5.243216269813911,6.422232490365856,1.2195509581943904,57594,9,1
