Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",11.922988653028874,4.343598341916165,10.140447771631916,2.295036154379903,39291,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",12.215843402244197,4.916668957243938,10.102089991832536,2.232383423189911,63803,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",12.128332151900123,4.587025208007524,9.967467786713152,2.177371767726576,88188,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",12.685371220685644,5.633783169264045,10.150853442776219,2.117586815599675,8807,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",11.97993219584529,4.527833936335259,10.13488145982904,2.1876036060496156,93240,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",12.748256021903911,5.552271042797615,10.03222632498884,2.1273715330652374,41971,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",12.38925146226005,5.197925492300419,9.948204211531626,2.1767176812850333,8482,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",12.585458595594773,5.789564844322157,10.122668139782801,2.183057619313414,42536,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",11.937473117506645,4.1350893475903066,9.90479136442956,2.2023002706844337,53675,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",12.306728035628765,4.919994504124779,10.090428337576466,2.149605561736986,72950,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",12.574991647914903,5.147549604196384,10.166426231741633,2.208386455467006,36880,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",12.688073737163101,5.646083553804707,10.091647046534476,2.176432283635494,5748,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",12.5507404128135,5.148050395003963,10.095486948859085,2.242893271687681,4350,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",12.590161226747016,6.015545947309862,10.069197114336996,2.1689126280424498,71184,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",12.824098378083479,5.861098661929423,10.312497698826622,2.3124511712281848,54245,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",12.296896131983104,6.852795785230094,10.132397889773996,2.3122741951638806,18774,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",12.278787372496398,4.726055644413514,10.112706479046818,2.219853556951908,26501,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",12.422563517635849,4.891222638225924,10.035226006961322,2.1477921516000182,41767,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",12.78292000331098,5.361782778042467,10.219121755034815,2.0967885954413488,79943,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",12.4589139700877,5.4434529319142415,10.120350657196916,2.194659903338855,6393,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",12.54604208871939,4.8651668620753625,10.028786886517809,2.077556459068927,47257,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",12.672688224319176,5.550780116195186,9.980028622432084,2.2736611840981777,55708,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",12.779758843928528,5.816251694098248,10.184226415909114,2.218651516529083,3484,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",12.811031167526913,6.297467161040664,10.08972392271905,2.2982032502124086,52948,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",12.013823156805262,5.272218521963613,9.876847578547936,2.1801766908534645,34909,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",12.368683909691168,5.678377870792834,9.942036847035798,2.1981267542603504,82562,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",12.610281224725252,5.404987129552735,10.110950685704605,2.227240834458975,86860,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",12.170158599584386,6.43862102131729,10.13140205984787,2.164403675019608,92048,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",12.55338680255824,5.806978895903515,10.08891142033503,2.172753784187114,54172,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",12.866983511471402,6.204656660321127,10.17642900664175,2.167975098160495,44637,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",12.432850177639173,6.3288102001195155,10.064925595592614,2.1608441303822894,94111,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",11.769336907074813,7.264830585219374,10.08187570881871,2.2284579486415703,36574,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",12.597391850332945,4.553262579258676,10.216977563139526,2.266524963896248,41410,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",12.21077272028395,5.090980628880914,9.837814122842023,2.2157392406105503,64389,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",11.999964597237252,5.078385317336216,10.017276992988984,2.235563870640581,94811,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",12.719647642938684,5.754228980364357,10.07060201240389,2.3128614629518265,72202,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",12.199902301454081,5.216881267799044,10.115141523493994,2.3295856690448296,75404,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",12.630663352920799,5.651144504805108,10.083637892472712,2.160371622732956,56746,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",12.496805506985261,5.728562080243602,10.134852469662729,2.135912506039866,52469,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",12.69371714628194,6.734363884321148,9.991884131097015,2.194001405168799,15048,6,4
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",12.629137551569357,4.8028304880236865,10.143820742362845,2.230069841181779,56174,4,6
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",12.245086535853703,5.368689217089251,10.064616837787467,2.113287408275285,97402,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",13.032351487731763,5.802787138946928,10.186016958300451,2.135169452550897,91930,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",12.691034257537664,6.102566958717515,10.066392779222555,2.2493699300070826,94156,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",12.277571414966909,5.320749423655772,10.105923595852158,2.2467746397504365,33229,5,5
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",12.839102908328995,5.882980025453251,10.120580654103259,2.2965081944154337,80991,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",12.815092804685088,6.345207749657222,10.167537763969241,2.1912493002507816,79036,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",12.124889965157372,7.856575949091565,10.226700662768064,2.1901405064381425,22107,7,3
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",12.47187739449723,5.0464301226077195,10.214867407843872,2.253807975938583,57395,4,6
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",12.47881619921132,5.864918180130631,9.971237365295808,2.213255614139714,44188,5,5
