Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",16.19560204542258,4.059970590812029,12.13563145461055,10.055624470156529,2.0130879084595614,42008,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",15.728012463749545,4.828343459150889,10.899669004598657,10.067313703889742,2.2461778939837984,84796,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",15.90322882910577,4.528627109938942,11.374601719166828,10.154304028210765,2.29868923638495,73519,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",16.057910550316613,5.060758863187191,10.997151687129422,10.309984234274758,2.1708610921950053,98687,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",16.133365939849273,4.687670378674271,11.445695561175002,10.057293975830596,2.1012528377346027,46753,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",15.862250233700045,4.630067170303414,11.232183063396631,10.140732590286184,2.228243931643513,70369,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",15.50803080287184,5.125773517515297,10.382257285356543,9.970662924302534,2.1819252770972524,36878,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",15.29037966560245,5.261185103158667,10.029194562443783,10.031518561327713,2.19491954460647,74665,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",16.08671265186509,4.70862555536851,11.378087096496579,10.129946667648564,2.2531976776859497,42431,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",15.18980382072934,5.270591600589118,9.919212220140222,9.933483944850066,2.25717442701217,35215,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",15.990454351848037,5.083601837076206,10.906852514771831,10.179039664285101,2.182521617152825,39495,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",15.29261251795313,5.798758869805402,9.493853648147727,9.919869019081277,2.1404670163483055,9409,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",15.884690961760557,5.2644439454772405,10.620247016283315,10.126151567961077,2.2003773103400204,13515,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",15.299575552787363,5.53262925723203,9.766946295555332,9.887349857817878,2.20191650477893,43407,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",15.21764705118596,5.5628818405295055,9.654765210656453,9.939913665911062,2.2655164977658506,46971,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",15.26735752356876,6.030002451287798,9.237355072280963,10.171884940185988,2.1968586787445576,18999,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",15.773886206847758,4.750015516513813,11.023870690333943,10.111863454584062,2.2874082545024375,19454,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",15.492394524393248,5.120702455141794,10.371692069251454,9.974711342788229,2.26015338297017,74436,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",15.717305866191312,5.414202635632996,10.303103230558316,10.169378666300997,2.2694276722356275,38329,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",15.085167946472218,5.747589162582225,9.337578783889994,10.115343296915796,2.264051598288923,8381,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",15.91944462682428,5.233405830441068,10.686038796383212,10.154654617917188,2.189489223274874,3022,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",14.790180816154196,5.355863533632636,9.43431728252156,10.075219130148703,2.183609639690386,42146,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",14.891929628700135,5.740985673460172,9.150943955239963,10.14547161929014,2.1524191222752482,57897,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",14.756947011899923,6.59779489695669,8.159152114943232,10.154221379170231,2.1885655622903792,10506,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",16.04253771845065,5.057277818257084,10.985259900193565,10.133526294939667,2.180324882919408,58992,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",15.541863839204394,5.791710788956317,9.750153050248077,10.212564673743792,2.2329264539830667,73809,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",15.585789401602257,5.390802040616688,10.19498736098557,9.992436721007214,2.1618397730868866,71730,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",14.878206896718392,6.5017412210125825,8.37646567570581,10.210848122828514,2.1747889847411725,63814,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",15.083911420795433,5.584718455100941,9.499192965694492,10.021484473754276,2.1667568011320393,18705,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",14.431852775975573,6.359406434483963,8.07244634149161,10.036171387853283,2.292505467109398,47256,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",14.278256948013386,6.868098461055009,7.410158486958377,9.933301642444956,2.2008260892734146,84739,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",13.240426959027987,7.354021844901816,5.886405114126171,10.220100117179594,2.172640490038517,81389,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",16.209980822267852,4.491307659740212,11.71867316252764,10.177486130961311,2.281980658018943,70000,3,7
