Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",5.194895571252009,0.616321625127133,5.005693636521048,0.31686182734273655,62865,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",5.246608999773073,0.6967835931766572,4.995433354423539,0.3089509463878706,72310,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",5.226492768453515,0.7547876009652597,4.987336704509013,0.29627273386252045,5267,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",5.3195411935582495,0.6838838946526856,5.009943388749699,0.30847309883498575,32829,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",5.223037973787444,0.7189484589451418,4.972085926767342,0.3261645297875713,8312,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",5.284361348924434,0.8540406117856757,5.006826137872823,0.2883230099665494,25985,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",5.282859216573963,0.8357311577263715,5.019935221267993,0.3032307417412199,99292,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",5.255036703702254,1.1254605700677816,5.018097825716001,0.31014015275203705,93910,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",5.19339974161452,0.7967959550978067,5.0215738435079595,0.3159172208273949,54551,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",5.218372151969512,0.9408377930544891,5.0163053304271985,0.318133783008535,18178,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",5.201173166252475,0.9449226842117467,4.998744960388352,0.30096808380582785,42203,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",5.2630665376441055,1.0386978773754632,4.995789086015444,0.3108371208293403,16457,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",5.228084015348882,0.7398521773629253,4.97550770024619,0.3024706879020412,40714,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",5.235251860962693,1.118848479232304,4.981756933749562,0.29559052456426205,72591,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",5.204979223068919,1.061204749055038,5.005611168632108,0.3008315413605414,72583,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",5.241273452476604,1.281990594065608,5.019115748777367,0.31119919182070926,61963,6,4
