Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",12.482972885278373,5.467431250920427,7.015541634357946,10.166756764564324,2.228609489280813,48964,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",12.646253084400243,5.679183637248478,6.967069447151765,10.082398674464487,2.2455758061008444,20767,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",12.883964179965776,6.7939526786860025,6.090011501279774,10.14698034257201,2.2049696622313464,17778,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",12.637887750347627,5.947172760876466,6.690714989471161,10.136354791386417,2.21545225001426,38124,5,5
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",12.3540557298216,6.549739188847677,5.804316540973923,10.189200680684445,2.2072184475771723,13286,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",12.534319757889177,6.412175144439336,6.122144613449842,10.057932887911216,2.1112824773917365,58318,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",12.156767263834578,7.8285297441986526,4.328237519635925,10.046627823510184,2.246193891067306,25720,7,3
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",12.675680344499186,5.286667317727618,7.389013026771568,10.079303621487423,2.1249606337234477,9577,4,6
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",12.515307721403117,5.642220913851266,6.873086807551851,9.95700796532608,2.135832314212589,77280,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",12.106412562503408,5.945820330833706,6.160592231669702,9.96038721823972,2.258118137707,339,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",12.294575726046387,6.122549090004919,6.172026636041468,10.01445990182652,2.1625311032257946,47321,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",12.326026019205178,5.3690947967437594,6.956931222461419,9.91464194119612,2.145965668049212,74275,5,5
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",12.885653695057247,6.443261279829902,6.442392415227345,10.117626188851041,2.1967535173726875,61758,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",12.33069661247625,6.7608999147898565,5.569796697686394,10.030172285128188,2.2541146865652233,86213,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",11.644668264422691,7.035865007640408,4.608803256782283,10.003497283310425,2.345665094173675,92604,7,3
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",12.835656920838375,5.403097817959012,7.432559102879362,10.255569313303726,2.2754382747532933,97357,5,5
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",12.698366085729564,6.769353411369183,5.929012674360381,10.099622646076366,2.232113174938203,72344,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",12.579900535005708,6.276382089156402,6.303518445849305,10.168440487984265,2.207549848105667,93434,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",11.823067293808132,7.103140039492491,4.719927254315641,10.326984790836862,2.1396856254064827,48685,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",12.164616972882914,6.447408164555003,5.717208808327912,9.88239672387789,2.079500618393515,13701,6,4
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",12.053713217036321,7.213088453063295,4.840624763973026,10.13882327617456,2.2914107594466944,12328,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",12.054568754162975,7.4237120275990565,4.630856726563919,9.90628437910217,2.1953578785866377,30208,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",10.973270106685616,8.122189318926338,2.851080787759278,10.097133260387334,2.1916417143322686,85343,8,2
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",12.210670502133974,4.534336151235628,7.676334350898346,10.246089857487663,2.2356924783103436,67208,3,7
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",12.403742645026025,5.018687554141434,7.385055090884591,9.957897630565784,2.099393682063745,1179,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",12.002259375797673,4.876711759611905,7.125547616185767,10.055060333012346,2.1023730976401316,91923,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",12.462644271049133,5.588401968542613,6.874242302506519,10.144048187403243,2.070181101901566,42707,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",13.032076696488796,5.454212887691358,7.577863808797438,10.104988022303933,2.1755150668517405,69963,4,6
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",12.742053827863693,5.406093723432092,7.3359601044316,10.048488250659885,2.0287038300305595,34562,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",12.457156506428484,5.421890148433707,7.035266357994777,10.09795740691628,2.3332853610307924,38290,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",12.266511476222492,6.0850933423993245,6.1814181338231675,10.04956675522569,2.1664184095192134,87640,6,4
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",12.238719061805627,5.048141564482149,7.190577497323478,10.222194121261241,2.1838524626338836,2241,4,6
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",12.494887494677501,5.639946514796199,6.854940979881302,10.0365899384842,2.1949856176147624,18563,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",12.799216586973532,5.637529419276971,7.161687167696561,9.967528379062198,2.212797106943112,10572,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",12.291674928078251,6.1848231852995665,6.106851742778685,10.003347195858465,2.1896750176000124,3980,6,4
"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",12.954080468224479,5.925978468870611,7.028101999353868,10.17236654729334,2.123217762423667,75606,5,5
"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",12.725706158574933,6.341701402423851,6.384004756151082,9.95510247278183,2.178291555706936,71082,6,4
"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",12.086301805783457,6.252206025833195,5.834095779950261,10.011997805028038,2.1548424237133403,35397,6,4
"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",12.274077568470537,7.233248957431132,5.040828611039404,10.127791452703628,2.229932689932803,39576,7,3
"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",12.501369785879,5.083786813286675,7.417582972592324,10.085445316554042,2.23389478604441,14312,4,6
"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",12.54092443595358,5.699048444840534,6.841875991113046,10.15284464233809,2.16397514893821,95938,5,5
"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",12.55093837338335,5.828856923148641,6.722081450234708,10.113928557765723,2.34692119306942,59731,5,5
"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",12.178864805942197,6.440433724432791,5.738431081509407,10.122253289783286,2.2000559176235748,28986,6,4
"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",12.7987396189938,5.468223227346904,7.330516391646896,10.106447677096611,2.2312601387858138,53160,5,5
"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",12.476182565342834,6.471387291767013,6.00479527357582,10.02120514031974,2.1637362436261722,58639,6,4
"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",12.57265827007619,6.346949033665215,6.2257092364109745,10.106029102580946,2.278453165891791,33218,6,4
"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",11.793981766849793,7.335419046374445,4.458562720475348,10.032144220551183,2.1055009190816802,63625,7,3
"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",12.614648852432934,5.312172931012181,7.302475921420753,10.046884350542694,2.2301137867198952,43316,5,5
"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",12.359345654383658,6.354935724140242,6.0044099302434155,10.095525936791878,2.2310529485353183,546,6,4
"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",12.472981186406763,6.043981605631063,6.4289995807757,10.06655815827624,2.068329769466125,84474,6,4
"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",12.226122130544109,7.167070841600407,5.059051288943702,9.988729683222191,2.237372301577086,5953,7,3
"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",12.305464763172324,6.242356901989641,6.063107861182683,10.107242545230017,2.1449608468799526,53067,6,4
"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",11.79416612237327,7.587272190314482,4.2068939320587875,10.123057776184515,2.3459396103507983,31849,7,3
"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",11.846919649548939,7.004703914014565,4.842215735534374,10.108569379668136,2.078908345006772,61468,7,3
"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",10.27874153221021,8.281722589391345,1.9970189428188654,10.071120516721285,2.1209981465189554,96728,8,2
"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",12.524515346808373,4.908327728612359,7.616187618196014,10.135048812862777,2.127367180490595,21002,4,6
"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",12.401445773372641,5.651341557101246,6.750104216271395,9.99593812181758,2.2172504341201744,75138,5,5
"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",13.018865380979372,5.703524792751618,7.3153405882277545,10.12861018131324,2.1814797584466072,53470,5,5
"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",12.548716808076193,6.751359276536996,5.797357531539197,10.260323506947355,2.214366923239391,56830,6,4
"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",12.42765370561854,5.671913176159645,6.755740529458896,9.924241968778444,2.2185182049117538,11984,5,5
"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",12.760172583942508,6.705254691889084,6.054917892053424,10.080482192471896,2.259163822733035,92187,6,4
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",12.099900553833063,6.010964446096213,6.08893610773685,10.03315564337421,2.205686371081604,90808,6,4
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1]",12.037747274244536,7.198986520795939,4.838760753448597,9.954435842018992,2.0890691350845882,16332,7,3
"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",12.53034777148479,5.37737913094454,7.15296864054025,10.149499776159418,2.23287312538963,39916,5,5
"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",12.790354936805501,6.22570453770528,6.564650399100222,10.20077592428554,2.1810570137075156,27614,6,4
"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",12.314054060762926,6.182745017679505,6.131309043083421,10.02573006867298,2.1989561803495588,73080,6,4
"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1]",12.203887703154574,7.3011324495708125,4.902755253583762,10.075802807183432,2.2625197310684864,58636,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",13.045462528805817,6.2763163106462,6.769146218159618,10.158006486411482,2.177468772375673,27279,6,4
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",12.48596484023262,7.332184079652796,5.153780760579824,10.174990021631949,2.097836300071514,36162,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",11.961856613008857,7.286961522464306,4.674895090544551,10.151695450604642,2.2035004868778794,1181,7,3
"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",9.821137880238071,8.437699203812757,1.383438676425314,10.031567532345392,2.176361937245754,4368,8,2
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",12.500399052989692,5.295375599010689,7.2050234539790035,9.898534015769512,2.219655026133181,85466,5,5
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",12.857710324744556,5.783048943226767,7.074661381517789,10.133576007965686,2.257022453500603,66928,6,4
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",12.664843270234,6.551261999186333,6.113581271047667,9.857331307671561,2.169313486682983,39702,6,4
"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",12.610152845637911,7.284460315698367,5.325692529939544,10.167950368154854,2.2223029876113283,12471,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]",12.766379303315542,6.237151971155044,6.529227332160498,10.021950877280759,2.125397029566583,12514,6,4
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",12.241226328479506,7.257877697004959,4.983348631474547,10.087756306787035,2.1224130232309544,88580,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",12.237348406501537,7.392694131541302,4.844654274960235,10.349404590259244,2.2123877407044326,254,7,3
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",10.159373187592276,8.370557677387907,1.788815510204369,9.789850010745285,2.171502537107627,19943,8,2
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",12.746446101756584,6.107110208813535,6.639335892943049,10.156238625036243,2.1295049330684344,41192,6,4
"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",11.691562935666983,7.476328367470176,4.2152345681968075,9.990515856933657,2.3695635564738113,12253,7,3
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",11.806761774702181,7.018031162273535,4.788730612428647,10.025619861379814,2.183931970165601,74789,7,3
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",10.217969227512723,7.657250289907324,2.560718937605399,10.085931602458604,2.282706407834396,23376,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",12.371014994966284,7.068950660946742,5.302064334019542,9.96282652869819,2.0732223990920358,81033,7,3
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",10.678953885262375,8.872288761139142,1.8066651241232332,10.331442465536943,2.2141547181154406,86947,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",10.052267723852372,8.410620779948408,1.6416469439039645,10.176413367669138,2.3014183048962304,7720,8,2
"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",6.622141855746481,8.416094651860025,-1.793952796113544,10.087874385127751,2.1033335904875403,72741,9,1
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",12.70521098048874,4.827298428733579,7.877912551755161,10.187225885036446,2.2157082742151335,37763,3,7
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",12.44101804556675,5.420112589739083,7.020905455827667,9.979533505258903,2.1899136042016343,23314,4,6
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",12.793111885337764,5.364426360820794,7.42868552451697,10.18807187152652,2.204745024746173,46443,4,6
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",12.538605217074508,5.6624978627190785,6.87610735435543,10.024882347245066,2.25086209156497,91055,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",12.764146102032976,4.974342058895385,7.7898040431375914,10.04059857686789,2.1541188161967115,55432,4,6
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",13.075409306199754,5.930287787570844,7.14512151862891,10.114566871962891,2.230900274807418,756,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",12.367971541368503,5.357638345749776,7.010333195618727,9.935269267322264,2.1082930293474553,31858,5,5
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",12.8797846080301,6.3027902550666495,6.5769943529634505,10.133734871121149,2.153871935797241,34803,6,4
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",12.51891357303348,5.198546253579931,7.320367319453549,10.006735739609352,2.133966314933852,74101,4,6
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",12.7900771376196,5.401809688476291,7.388267449143308,9.933105958106783,2.1782954562830827,96441,5,5
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",13.216530268577628,5.665483249625127,7.551047018952501,10.158260796865672,2.2151318668738065,83957,5,5
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",12.804011781664615,5.95476246422959,6.849249317435024,10.066854056810511,2.1911158586549404,27991,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]",12.565192810486497,5.736988802868856,6.828204007617641,9.967730116189731,2.2132514334744346,33312,5,5
"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",12.3018482601073,6.598113481982776,5.703734778124525,10.071548560068548,2.139658448249248,45482,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",12.502596011855028,6.217829875525122,6.284766136329906,10.164866971035663,2.2822642676302727,26867,6,4
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",12.223894319760637,7.64579275357719,4.578101566183447,10.101834977670796,2.0533472754010136,4450,7,3
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",12.881897757790414,5.247038303740418,7.634859454049996,10.006310602383087,2.070976748274199,68454,4,6
"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",12.43461655493846,5.406511676499411,7.0281048784390485,10.020695390213403,2.227679799547084,48077,5,5
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",12.40533795525383,5.494938040036767,6.910399915217062,9.876819162711241,2.0953196509896475,87801,5,5
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",12.662682155840406,6.226844194250908,6.435837961589498,10.19589185112498,2.1852606583401144,60345,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",13.004478758824451,5.428928739737553,7.575550019086898,10.074514626575017,2.2128641771741613,67780,5,5
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",12.247348777182404,6.0530256429468965,6.194323134235508,10.034694059450109,2.0881215703567544,38526,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",13.03792141130456,6.476239181134551,6.561682230170008,10.159461611414267,2.2555535994384046,58082,6,4
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",12.183214458928012,7.220241101570824,4.962973357357187,10.083894651389512,2.3294797664730122,72037,7,3
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",12.868230015588423,5.4275284239348585,7.440701591653565,10.055107255529911,2.1806464898488733,46840,5,5
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",12.651737451736436,5.941695729090906,6.71004172264553,10.186031710794506,2.270709793335197,41103,6,4
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",12.278185544263414,6.190522496610635,6.087663047652779,10.027750279548918,2.1469783429707654,98065,6,4
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",12.33729971578406,6.9683923474350395,5.36890736834902,10.041017741019392,2.2485395511058783,64893,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",12.171019421299107,5.9272453834883745,6.2437740378107325,10.006236753391976,2.12325080888515,13968,6,4
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",12.786452170431277,7.344854583527385,5.4415975869038915,10.046454149945916,2.3245618480231345,44091,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",12.199759291695251,7.228783291014905,4.970976000680347,10.038932885260904,2.02803818584825,86216,7,3
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",10.211660930179866,7.97355778749225,2.238103142687616,10.031792433909363,2.152575610218489,5072,8,2
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",12.461341647196564,4.810336686103812,7.6510049610927515,10.06172736882314,2.2581309604682906,1325,4,6
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",13.079249428843665,5.8340025951875925,7.245246833656073,10.178877816599819,2.1947438504974004,56439,5,5
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",12.711962432346098,5.248017534322392,7.463944898023707,10.121243748321158,2.252550551975638,73895,5,5
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",12.811988892060715,5.972918657563805,6.839070234496909,10.248406143916334,2.309970526596593,48634,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",12.666060462669087,5.18046070152195,7.485599761147137,10.049692031366874,2.1674154334137645,92703,5,5
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",12.376426072801731,6.150695704787697,6.225730368014034,10.150465008874484,2.1389612575839623,84155,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",12.973181180585867,6.0274355290882635,6.945745651497603,10.132156198399201,2.2781209907180373,15984,6,4
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",12.588077550376568,7.300175018492737,5.28790253188383,10.206982774894499,2.184576102607733,72216,7,3
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",12.482948599623015,5.235686168148785,7.24726243147423,9.981841027576072,2.228183914888179,83194,5,5
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",12.264768325830294,6.327867030465764,5.936901295364531,10.002534625524389,2.0812540659075838,68030,6,4
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",12.933646258459683,6.501371912477047,6.432274345982637,10.13821175997441,2.1061275773523342,45400,6,4
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",12.822098577527315,7.59240490918785,5.229693668339466,10.246578963669352,2.199595784821822,15168,7,3
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",12.357687938520112,6.429064735021442,5.9286232034986694,10.11540063225795,2.1660295398960585,58657,6,4
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",11.725947455841155,7.320432434748173,4.405515021092982,10.166491739874708,2.2565092612272872,61207,7,3
